Date,TransactionID,Quantity,UnitPrice,StoreLocation,PaymentType,DeliveryTime_min,OrderType,DayOfWeek,TotalSales,CustomerID,StaffID,WeatherID,ProductID
2023-01-30 05:00:00,702,4,12.751849086922372,West,Credit Card,35,Online Order,Monday,51.00739634768949,702,702,631,2
2023-01-30 06:00:00,703,3,16.10242053142195,North,Online,32,In Store,Monday,48.307261594265846,703,703,632,7
2023-01-30 07:00:00,704,1,14.460507067381776,South,Cash,44,Phone Order,Monday,14.460507067381776,704,704,633,18
2023-01-30 08:00:00,705,4,13.24409402796135,West,Online,27,Online Order,Monday,52.9763761118454,705,705,634,12
2023-01-30 09:00:00,706,3,15.346682738721816,East,Online,38,In Store,Monday,46.04004821616545,706,706,635,7
2023-01-30 10:00:00,707,1,7.159128703583463,South,Cash,44,Online Order,Monday,7.159128703583463,707,707,636,18
2023-01-30 11:00:00,708,5,13.93039491887906,East,Credit Card,16,Online Order,Monday,69.65197459439531,708,708,637,5
2023-01-30 12:00:00,709,5,7.581659042341665,West,Cash,33,In Store,Monday,37.90829521170833,709,709,638,12
2023-01-30 13:00:00,710,5,18.88283311777821,East,Online,58,Phone Order,Monday,94.41416558889104,710,710,639,16
2023-01-30 14:00:00,711,5,6.025011572684063,West,Credit Card,39,Phone Order,Monday,30.12505786342032,711,711,640,8
2023-01-30 15:00:00,712,2,11.4556212453619,West,Online,28,Online Order,Monday,22.9112424907238,712,712,641,3
2023-01-30 16:00:00,713,4,15.436962164831671,West,Online,20,In Store,Monday,61.74784865932669,713,713,642,10
2023-01-30 17:00:00,714,4,11.87033317502388,South,Cash,26,Phone Order,Monday,47.48133270009552,714,714,643,4
2023-01-30 18:00:00,715,2,6.381428798493536,East,Cash,34,Online Order,Monday,12.762857596987072,715,715,9,11
2023-01-30 19:00:00,716,3,13.300685241900611,East,Credit Card,37,In Store,Monday,39.90205572570184,716,716,644,7
2023-01-30 20:00:00,717,3,14.624478632410318,North,Credit Card,44,Online Order,Monday,43.87343589723096,717,717,9,11
2023-01-30 21:00:00,718,5,15.556884664857614,North,Credit Card,44,In Store,Monday,77.78442332428807,718,718,645,16
2023-01-30 22:00:00,719,1,10.598897216941385,North,Online,52,Phone Order,Monday,10.598897216941385,719,719,646,11
2023-01-30 23:00:00,720,3,13.454899565431433,North,Cash,44,Phone Order,Monday,40.3646986962943,720,720,7,12
2023-01-31 00:00:00,721,1,11.760297124083696,East,Cash,55,Online Order,Tuesday,11.760297124083696,721,721,647,9
2023-01-31 01:00:00,722,4,15.080840581283802,West,Cash,44,Phone Order,Tuesday,60.32336232513521,722,722,648,3
2023-01-31 02:00:00,723,1,13.753354509872278,West,Credit Card,50,Phone Order,Tuesday,13.753354509872278,723,723,649,12
2023-01-31 03:00:00,724,4,12.886343293387023,South,Cash,48,In Store,Tuesday,51.54537317354809,724,724,650,2
2023-01-31 04:00:00,725,2,8.742865502573729,West,Cash,30,Phone Order,Tuesday,17.485731005147457,725,725,651,18
2023-01-31 05:00:00,726,2,5.0302777662235085,East,Cash,38,In Store,Tuesday,10.060555532447015,726,726,652,6
2023-01-31 06:00:00,727,5,7.611225129671439,East,Credit Card,28,In Store,Tuesday,38.0561256483572,727,727,653,6
2023-01-31 07:00:00,728,3,6.75599062136253,East,Cash,40,Online Order,Tuesday,20.267971864087592,728,728,654,7
2023-01-31 08:00:00,729,5,11.736271175164202,South,Credit Card,22,In Store,Tuesday,58.68135587582101,729,729,655,4
2023-01-31 09:00:00,730,4,14.18387226142767,North,Cash,28,Phone Order,Tuesday,56.73548904571068,730,730,656,13
2023-01-31 10:00:00,731,5,8.196275130272124,West,Cash,45,In Store,Tuesday,40.98137565136062,731,731,657,11
2023-01-31 11:00:00,732,1,19.085856439507808,East,Cash,16,In Store,Tuesday,19.085856439507808,732,732,658,12
2023-01-31 12:00:00,733,4,5.100231938358316,East,Credit Card,18,Online Order,Tuesday,20.400927753433265,733,733,659,7
2023-01-31 13:00:00,734,2,16.584515227480143,North,Credit Card,15,Phone Order,Tuesday,33.169030454960286,734,734,660,18
2023-01-31 14:00:00,735,3,14.378071542956633,East,Cash,34,Phone Order,Tuesday,43.1342146288699,735,735,661,11
2023-01-31 15:00:00,736,4,10.603322015715229,West,Online,28,Phone Order,Tuesday,42.413288062860914,736,736,662,13
2023-01-31 16:00:00,737,4,5.757334166186119,South,Credit Card,54,In Store,Tuesday,23.02933666474448,737,737,663,13
2023-01-31 17:00:00,738,1,14.41229857676419,East,Credit Card,39,Phone Order,Tuesday,14.41229857676419,738,738,664,16
2023-01-31 18:00:00,739,3,10.78420269298472,West,Cash,39,Phone Order,Tuesday,32.35260807895416,739,739,665,6
2023-01-31 19:00:00,740,2,19.04400709119829,East,Online,17,In Store,Tuesday,38.08801418239658,740,740,666,9
2023-01-31 20:00:00,741,4,13.129851123346487,North,Cash,19,Online Order,Tuesday,52.51940449338596,741,741,667,18
2023-01-31 21:00:00,742,4,19.094772669402623,East,Credit Card,52,Online Order,Tuesday,76.37909067761049,742,742,668,1
2023-01-31 22:00:00,743,1,8.30725540209956,East,Credit Card,40,In Store,Tuesday,8.30725540209956,743,743,669,18
2023-01-31 23:00:00,744,5,15.88588865546155,South,Cash,54,Online Order,Tuesday,79.42944327730774,744,744,670,10
2023-02-01 00:00:00,745,2,14.258735312730884,North,Cash,52,Online Order,Wednesday,28.51747062546177,745,745,671,12
2023-02-01 01:00:00,746,3,16.091123447469677,North,Online,52,Online Order,Wednesday,48.27337034240903,746,746,672,4
2023-02-01 02:00:00,747,4,8.220017959588052,South,Online,18,Phone Order,Wednesday,32.88007183835221,747,747,673,12
2023-02-01 03:00:00,748,4,14.974917743566603,East,Credit Card,21,Online Order,Wednesday,59.89967097426642,748,748,674,13
2023-02-01 04:00:00,749,2,12.470605895853032,West,Online,44,Phone Order,Wednesday,24.941211791706067,749,749,675,7
2023-02-01 05:00:00,750,5,16.142374623594744,North,Online,44,Online Order,Wednesday,80.71187311797372,750,750,676,1
2023-02-01 06:00:00,751,4,9.905669662277266,North,Credit Card,33,Phone Order,Wednesday,39.62267864910906,751,751,677,3
2023-02-01 07:00:00,752,2,18.35085538197879,East,Credit Card,53,In Store,Wednesday,36.70171076395758,752,752,678,11
2023-02-01 08:00:00,753,1,6.264519719170256,East,Credit Card,49,In Store,Wednesday,6.264519719170256,753,753,9,10
2023-02-01 09:00:00,754,5,17.10783978186782,North,Credit Card,54,Online Order,Wednesday,85.5391989093391,754,754,679,10
2023-02-01 10:00:00,755,3,17.91979438722636,East,Cash,47,Phone Order,Wednesday,53.75938316167908,755,755,680,10
2023-02-01 11:00:00,756,4,17.258784670502315,West,Credit Card,47,In Store,Wednesday,69.03513868200926,756,756,681,7
2023-02-01 12:00:00,757,2,12.69089591392664,North,Credit Card,28,In Store,Wednesday,25.38179182785328,757,757,682,8
2023-02-01 13:00:00,758,1,11.57577470046142,West,Credit Card,52,In Store,Wednesday,11.57577470046142,758,758,683,18
2023-02-01 14:00:00,759,3,19.943934297873152,West,Online,24,In Store,Wednesday,59.831802893619454,759,759,684,15
2023-02-01 15:00:00,760,2,8.437579268212431,East,Credit Card,42,Online Order,Wednesday,16.875158536424863,760,760,685,14
2023-02-01 16:00:00,761,2,13.20313948814067,West,Cash,28,Phone Order,Wednesday,26.40627897628134,761,761,686,9
2023-02-01 17:00:00,762,3,15.060132880734884,East,Cash,50,In Store,Wednesday,45.18039864220465,762,762,3,2
2023-02-01 18:00:00,763,1,15.51301453792148,South,Credit Card,52,Online Order,Wednesday,15.51301453792148,763,763,687,1
2023-02-01 19:00:00,764,1,8.06036998607868,East,Cash,30,In Store,Wednesday,8.06036998607868,764,764,688,6
2023-02-01 20:00:00,765,5,14.80991138509702,West,Online,35,In Store,Wednesday,74.04955692548509,765,765,3,6
2023-02-01 21:00:00,766,4,17.27554349722006,South,Credit Card,42,In Store,Wednesday,69.10217398888024,766,766,689,3
2023-02-01 22:00:00,767,3,5.750278652316683,East,Cash,47,In Store,Wednesday,17.25083595695005,767,767,690,12
2023-02-01 23:00:00,768,3,18.67281939987975,West,Cash,20,Online Order,Wednesday,56.01845819963925,768,768,691,15
2023-02-02 00:00:00,769,3,5.442560827178089,North,Credit Card,55,Phone Order,Thursday,16.327682481534268,769,769,692,10
2023-02-02 01:00:00,770,1,10.339565487325917,North,Cash,29,Online Order,Thursday,10.339565487325917,770,770,693,11
2023-02-02 02:00:00,771,4,5.237197943494431,East,Credit Card,58,Online Order,Thursday,20.948791773977725,771,771,694,2
2023-02-02 03:00:00,772,5,6.157177528093728,East,Cash,17,Online Order,Thursday,30.78588764046864,772,772,695,14
2023-02-02 04:00:00,773,2,18.667524277701187,North,Online,57,In Store,Thursday,37.33504855540237,773,773,696,5
2023-02-02 05:00:00,774,2,10.322912461192216,West,Cash,49,Phone Order,Thursday,20.645824922384435,774,774,697,6
2023-02-02 06:00:00,775,3,11.371572956375791,West,Cash,28,In Store,Thursday,34.11471886912738,775,775,698,5
2023-02-02 07:00:00,776,4,8.23016572073829,West,Credit Card,16,Online Order,Thursday,32.92066288295316,776,776,699,5
2023-02-02 08:00:00,777,1,13.956436552800795,East,Cash,43,In Store,Thursday,13.956436552800795,777,777,700,6
2023-02-02 09:00:00,778,4,13.922048220166843,South,Credit Card,18,Phone Order,Thursday,55.68819288066738,778,778,701,4
2023-02-02 10:00:00,779,4,10.58300587737829,South,Online,40,Phone Order,Thursday,42.33202350951316,779,779,702,16
2023-02-02 11:00:00,780,1,9.995523077080977,South,Credit Card,26,In Store,Thursday,9.995523077080977,780,780,703,10
2023-02-02 12:00:00,781,3,18.274464622708816,South,Credit Card,16,Online Order,Thursday,54.823393868126445,781,781,704,10
2023-02-02 13:00:00,782,4,10.74926359463302,South,Cash,31,In Store,Thursday,42.99705437853208,782,782,705,7
2023-02-02 14:00:00,783,2,12.402514882316122,East,Online,49,Online Order,Thursday,24.805029764632245,783,783,706,10
2023-02-02 15:00:00,784,1,9.24957143637396,East,Credit Card,24,Phone Order,Thursday,9.24957143637396,784,784,707,5
2023-02-02 16:00:00,785,5,16.80154255035691,South,Cash,36,In Store,Thursday,84.00771275178455,785,785,708,9
2023-02-02 17:00:00,786,3,10.961722353486374,East,Cash,55,Phone Order,Thursday,32.885167060459125,786,786,709,14
2023-02-02 18:00:00,787,1,12.704165698164868,East,Credit Card,57,Online Order,Thursday,12.704165698164868,787,787,710,8
2023-02-02 19:00:00,788,5,8.80035755089492,South,Cash,35,Online Order,Thursday,44.001787754474606,788,788,711,10
2023-02-02 20:00:00,789,5,19.814893885118774,West,Credit Card,29,In Store,Thursday,99.07446942559388,789,789,712,3
2023-02-02 21:00:00,790,4,9.372436113855844,East,Credit Card,49,In Store,Thursday,37.48974445542338,790,790,713,2
2023-02-02 22:00:00,791,4,16.561137963583278,West,Credit Card,35,In Store,Thursday,66.24455185433311,791,791,7,16
2023-02-02 23:00:00,792,4,11.412434755351388,East,Online,35,Phone Order,Thursday,45.64973902140555,792,792,714,5
2023-02-03 00:00:00,793,1,8.093261076262099,East,Credit Card,35,Online Order,Friday,8.093261076262099,793,793,715,16
2023-02-03 01:00:00,794,1,16.995781459472916,South,Cash,58,Online Order,Friday,16.995781459472916,794,794,716,14
2023-02-03 02:00:00,795,3,10.004101835435648,East,Online,46,Phone Order,Friday,30.012305506306944,795,795,717,1
2023-02-03 03:00:00,796,4,17.977900210967164,North,Cash,19,In Store,Friday,71.91160084386865,796,796,718,4
2023-02-03 04:00:00,797,5,18.728857773767345,North,Online,53,In Store,Friday,93.64428886883672,797,797,719,11
2023-02-03 05:00:00,798,2,17.897357530869137,South,Online,23,Phone Order,Friday,35.79471506173827,798,798,720,4
2023-02-03 06:00:00,799,3,5.525118722102085,West,Online,32,Online Order,Friday,16.575356166306253,799,799,721,3
2023-02-03 07:00:00,800,1,16.810600175076583,West,Online,35,Online Order,Friday,16.810600175076583,800,800,722,16
2023-02-03 08:00:00,801,3,11.17009199748716,West,Cash,22,Online Order,Friday,33.51027599246147,801,801,723,11
2023-02-03 09:00:00,802,3,18.10584380273337,North,Credit Card,58,Online Order,Friday,54.317531408200125,802,802,724,2
2023-02-03 10:00:00,803,3,14.569313940271082,West,Cash,48,Phone Order,Friday,43.70794182081325,803,803,725,5
2023-02-03 11:00:00,804,3,17.504647012159374,West,Credit Card,24,Online Order,Friday,52.51394103647812,804,804,726,18
2023-02-03 12:00:00,805,2,12.491476548002533,South,Cash,55,Phone Order,Friday,24.982953096005065,805,805,727,4
2023-02-03 13:00:00,806,4,13.025382568983993,West,Online,38,In Store,Friday,52.10153027593597,806,806,728,15
2023-02-03 14:00:00,807,5,7.1658144820050085,North,Online,54,Phone Order,Friday,35.82907241002504,807,807,729,11
2023-02-03 15:00:00,808,3,16.759810380340333,North,Credit Card,38,Online Order,Friday,50.279431141021,808,808,730,17
2023-02-03 16:00:00,809,3,11.290844175004574,North,Credit Card,46,In Store,Friday,33.872532525013725,809,809,731,5
2023-02-03 17:00:00,810,3,12.501201774073738,South,Cash,47,Phone Order,Friday,37.50360532222122,810,810,732,13
2023-02-03 18:00:00,811,4,16.776465711435613,South,Credit Card,52,Phone Order,Friday,67.10586284574245,811,811,733,14
2023-02-03 19:00:00,812,1,13.982681001191583,East,Cash,58,Phone Order,Friday,13.982681001191583,812,812,3,14
2023-02-03 20:00:00,813,1,8.016480911640011,West,Credit Card,48,In Store,Friday,8.016480911640011,813,813,734,15
2023-02-03 21:00:00,814,2,13.853489887263391,South,Credit Card,25,Phone Order,Friday,27.706979774526783,814,814,735,9
2023-02-03 22:00:00,815,1,11.114492869694836,North,Credit Card,45,Online Order,Friday,11.114492869694836,815,815,736,3
2023-02-03 23:00:00,816,3,12.04288313065794,North,Online,32,In Store,Friday,36.128649391973816,816,816,737,6
2023-02-04 00:00:00,817,3,5.424669116040016,South,Online,37,In Store,Saturday,16.27400734812005,817,817,738,16
2023-02-04 01:00:00,818,3,8.150440242744224,South,Cash,36,Phone Order,Saturday,24.451320728232677,818,818,739,10
2023-02-04 02:00:00,819,2,9.215571220715423,South,Credit Card,57,Online Order,Saturday,18.431142441430847,819,819,740,4
2023-02-04 03:00:00,820,3,15.694400117882086,East,Cash,32,In Store,Saturday,47.08320035364626,820,820,741,17
2023-02-04 04:00:00,821,1,5.17238709947173,North,Credit Card,54,Phone Order,Saturday,5.17238709947173,821,821,742,8
2023-02-04 05:00:00,822,4,11.13165891843698,East,Online,55,Online Order,Saturday,44.52663567374792,822,822,743,1
2023-02-04 06:00:00,823,4,18.86040305638599,East,Online,53,Phone Order,Saturday,75.44161222554396,823,823,744,6
2023-02-04 07:00:00,824,5,6.678209248236858,West,Credit Card,34,Phone Order,Saturday,33.391046241184284,824,824,745,9
2023-02-04 08:00:00,825,1,12.746365823279168,North,Credit Card,27,In Store,Saturday,12.746365823279168,825,825,746,15
2023-02-04 09:00:00,826,3,16.797835735862705,North,Online,59,In Store,Saturday,50.39350720758812,826,826,747,11
2023-02-04 10:00:00,827,4,19.13796961280175,South,Online,15,Phone Order,Saturday,76.551878451207,827,827,748,7
2023-02-04 11:00:00,828,1,16.20164959300577,South,Cash,18,In Store,Saturday,16.20164959300577,828,828,749,6
2023-02-04 12:00:00,829,4,15.808483229666091,West,Online,38,In Store,Saturday,63.233932918664365,829,829,750,17
2023-02-04 13:00:00,830,3,17.397321352936437,East,Credit Card,50,Online Order,Saturday,52.19196405880931,830,830,751,14
2023-02-04 14:00:00,831,4,11.693018314663156,South,Cash,50,Online Order,Saturday,46.77207325865262,831,831,752,14
2023-02-04 15:00:00,832,5,17.087667989267494,South,Credit Card,59,Phone Order,Saturday,85.43833994633746,832,832,753,14
2023-02-04 16:00:00,833,5,5.119466071181767,North,Cash,16,Phone Order,Saturday,25.59733035590884,833,833,754,8
2023-02-04 17:00:00,834,4,18.86841583065208,North,Credit Card,42,Phone Order,Saturday,75.4736633226083,834,834,755,8
2023-02-04 18:00:00,835,1,11.64959764275763,South,Online,40,Phone Order,Saturday,11.64959764275763,835,835,756,3
2023-02-04 19:00:00,836,1,13.300702817986211,North,Credit Card,37,Online Order,Saturday,13.300702817986211,836,836,757,3
2023-02-04 20:00:00,837,1,8.823233733723235,West,Cash,29,In Store,Saturday,8.823233733723235,837,837,758,4
2023-02-04 21:00:00,838,4,16.13796249260632,South,Credit Card,50,Online Order,Saturday,64.55184997042528,838,838,759,6
2023-02-04 22:00:00,839,1,6.149537097128732,North,Cash,41,Phone Order,Saturday,6.149537097128732,839,839,760,5
2023-02-04 23:00:00,840,3,18.08953703820253,West,Credit Card,20,Phone Order,Saturday,54.26861111460759,840,840,761,5
2023-02-05 00:00:00,841,5,17.421752435095144,North,Online,49,Online Order,Sunday,87.10876217547572,841,841,762,17
2023-02-05 01:00:00,842,3,8.240901743671497,North,Online,53,Online Order,Sunday,24.72270523101449,842,842,763,14
2023-02-05 02:00:00,843,1,17.139865974278933,North,Credit Card,52,Phone Order,Sunday,17.139865974278933,843,843,764,6
2023-02-05 03:00:00,844,3,16.79536599592222,South,Credit Card,49,In Store,Sunday,50.38609798776666,844,844,765,8
2023-02-05 04:00:00,845,1,14.483248966309237,East,Credit Card,50,Phone Order,Sunday,14.483248966309237,845,845,766,16
2023-02-05 05:00:00,846,4,10.602802653495312,North,Cash,24,Online Order,Sunday,42.41121061398125,846,846,767,10
2023-02-05 06:00:00,847,3,9.072481312728016,West,Credit Card,44,Phone Order,Sunday,27.21744393818405,847,847,768,4
2023-02-05 07:00:00,848,4,8.47675385434025,South,Credit Card,55,Phone Order,Sunday,33.907015417361,848,848,769,1
2023-02-05 08:00:00,849,4,9.779134441454108,South,Cash,52,In Store,Sunday,39.11653776581643,849,849,770,1
2023-02-05 09:00:00,850,2,18.553376651487955,West,Online,43,Phone Order,Sunday,37.10675330297591,850,850,3,1
2023-02-05 10:00:00,851,1,6.164611639831719,North,Credit Card,57,Phone Order,Sunday,6.164611639831719,851,851,9,8
2023-02-05 11:00:00,852,5,17.43306914379438,East,Credit Card,53,Phone Order,Sunday,87.1653457189719,852,852,771,8
2023-02-05 12:00:00,853,1,10.233351125627356,North,Online,18,Online Order,Sunday,10.233351125627356,853,853,772,13
2023-02-05 13:00:00,854,5,12.823990940170372,West,Online,19,Online Order,Sunday,64.11995470085186,854,854,773,6
2023-02-05 14:00:00,855,1,16.917284504727363,South,Cash,18,In Store,Sunday,16.917284504727363,855,855,774,1
2023-02-05 15:00:00,856,4,18.26564820534457,East,Credit Card,50,Phone Order,Sunday,73.06259282137827,856,856,775,5
2023-02-05 16:00:00,857,3,10.171721301089704,South,Credit Card,59,Online Order,Sunday,30.515163903269112,857,857,776,9
2023-02-05 17:00:00,858,3,11.927652219126657,West,Cash,30,In Store,Sunday,35.78295665737996,858,858,7,5
2023-02-05 18:00:00,859,2,11.217740972251883,North,Online,39,Phone Order,Sunday,22.435481944503767,859,859,777,17
2023-02-05 19:00:00,860,5,5.1987655025586585,East,Cash,28,In Store,Sunday,25.99382751279329,860,860,778,12
2023-02-05 20:00:00,861,5,9.43914333287985,South,Online,25,In Store,Sunday,47.19571666439925,861,861,779,11
2023-02-05 21:00:00,862,5,11.887838505988428,South,Cash,43,In Store,Sunday,59.43919252994213,862,862,780,16
2023-02-05 22:00:00,863,4,11.166404133206598,South,Online,48,In Store,Sunday,44.66561653282639,863,863,781,3
2023-02-05 23:00:00,864,5,15.82893841273519,North,Cash,36,In Store,Sunday,79.14469206367596,864,864,782,5
2023-02-06 00:00:00,865,3,10.772054258316548,East,Online,28,In Store,Monday,32.316162774949646,865,865,783,18
2023-02-06 01:00:00,866,4,12.340646734560051,North,Online,38,In Store,Monday,49.36258693824021,866,866,784,4
2023-02-06 02:00:00,867,1,11.44412888198545,North,Online,53,Phone Order,Monday,11.44412888198545,867,867,785,2
2023-02-06 03:00:00,868,5,16.109392233415555,North,Online,40,Phone Order,Monday,80.54696116707777,868,868,786,16
2023-02-06 04:00:00,869,5,17.94458598480444,West,Online,57,In Store,Monday,89.7229299240222,869,869,787,2
2023-02-06 05:00:00,870,1,12.978336185112711,West,Credit Card,50,Phone Order,Monday,12.978336185112711,870,870,788,5
2023-02-06 06:00:00,871,5,16.841482912927866,West,Online,53,In Store,Monday,84.20741456463932,871,871,789,18
2023-02-06 07:00:00,872,1,9.45180023029776,East,Credit Card,30,Phone Order,Monday,9.45180023029776,872,872,790,3
2023-02-06 08:00:00,873,4,13.120544152359033,North,Online,52,Online Order,Monday,52.48217660943613,873,873,791,5
2023-02-06 09:00:00,874,3,10.178449305049586,North,Credit Card,46,In Store,Monday,30.53534791514876,874,874,792,1
2023-02-06 10:00:00,875,1,11.213013883577457,West,Credit Card,20,Online Order,Monday,11.213013883577457,875,875,793,15
2023-02-06 11:00:00,876,2,15.986207972190028,North,Cash,48,In Store,Monday,31.972415944380057,876,876,794,18
2023-02-06 12:00:00,877,1,18.22493723499069,North,Online,22,In Store,Monday,18.22493723499069,877,877,7,3
2023-02-06 13:00:00,878,5,6.822430866316481,South,Cash,44,Online Order,Monday,34.11215433158241,878,878,795,4
2023-02-06 14:00:00,879,4,14.519588847310708,North,Cash,41,Online Order,Monday,58.07835538924283,879,879,3,14
2023-02-06 15:00:00,880,4,13.732157113666975,South,Online,21,Online Order,Monday,54.92862845466791,880,880,796,7
2023-02-06 16:00:00,881,1,6.776225587638978,North,Cash,41,In Store,Monday,6.776225587638978,881,881,9,12
2023-02-06 17:00:00,882,3,8.178414956601635,East,Online,39,Online Order,Monday,24.535244869804902,882,882,797,15
2023-02-06 18:00:00,883,2,9.665037420990204,West,Cash,55,Online Order,Monday,19.33007484198041,883,883,798,18
2023-02-06 19:00:00,884,4,7.503966062262522,South,Online,29,Phone Order,Monday,30.01586424905009,884,884,799,16
2023-02-06 20:00:00,885,5,8.655942237865126,West,Online,39,Phone Order,Monday,43.27971118932563,885,885,800,5
2023-02-06 21:00:00,886,5,9.014011982925611,South,Online,36,Online Order,Monday,45.07005991462806,886,886,801,5
2023-02-06 22:00:00,887,3,10.035107495585894,South,Credit Card,32,Online Order,Monday,30.10532248675768,887,887,802,15
2023-02-06 23:00:00,888,4,16.240856792017386,South,Cash,26,Online Order,Monday,64.96342716806954,888,888,803,3
2023-02-07 00:00:00,889,1,13.57868305775901,East,Credit Card,37,Online Order,Tuesday,13.57868305775901,889,889,804,3
2023-02-07 01:00:00,890,5,19.793700079271023,North,Cash,59,Phone Order,Tuesday,98.96850039635513,890,890,3,15
2023-02-07 02:00:00,891,3,11.221037404512066,South,Cash,53,In Store,Tuesday,33.663112213536195,891,891,805,3
2023-02-07 03:00:00,892,4,16.307976107553877,East,Cash,39,Online Order,Tuesday,65.23190443021551,892,892,806,11
2023-02-07 04:00:00,893,4,18.072026320648007,South,Credit Card,24,Online Order,Tuesday,72.28810528259203,893,893,807,2
2023-02-07 05:00:00,894,4,15.18467739557063,North,Cash,44,Phone Order,Tuesday,60.73870958228252,894,894,808,15
2023-02-07 06:00:00,895,4,11.17797110626244,South,Credit Card,24,Online Order,Tuesday,44.71188442504976,895,895,809,8
2023-02-07 07:00:00,896,4,16.303919461186297,East,Online,48,Online Order,Tuesday,65.21567784474519,896,896,810,10
2023-02-07 08:00:00,897,5,8.055007066590273,North,Cash,27,Phone Order,Tuesday,40.27503533295136,897,897,9,1
2023-02-07 09:00:00,898,3,9.913282477701989,East,Cash,43,Online Order,Tuesday,29.73984743310596,898,898,811,1
2023-02-07 10:00:00,899,4,13.200278826489331,North,Online,52,Online Order,Tuesday,52.801115305957325,899,899,812,17
2023-02-07 11:00:00,900,2,13.631140809292225,North,Online,55,Phone Order,Tuesday,27.26228161858445,900,900,813,12
2023-02-07 12:00:00,901,2,5.332122132089442,West,Cash,59,In Store,Tuesday,10.664244264178883,901,901,814,12
2023-02-07 13:00:00,902,3,19.176712831340133,West,Online,23,Online Order,Tuesday,57.5301384940204,902,902,815,4
2023-02-07 14:00:00,903,1,15.44940906826085,West,Credit Card,27,Online Order,Tuesday,15.44940906826085,903,903,816,11
2023-02-07 15:00:00,904,1,12.435556253478364,North,Credit Card,51,In Store,Tuesday,12.435556253478364,904,904,817,15
2023-02-07 16:00:00,905,1,18.996908516124627,South,Cash,28,Phone Order,Tuesday,18.996908516124627,905,905,818,11
2023-02-07 17:00:00,906,2,11.586433478762428,East,Credit Card,51,In Store,Tuesday,23.172866957524853,906,906,819,17
2023-02-07 18:00:00,907,1,19.70653355405557,East,Credit Card,23,Online Order,Tuesday,19.70653355405557,907,907,820,17
2023-02-07 19:00:00,908,5,12.684271358652277,East,Cash,22,In Store,Tuesday,63.42135679326138,908,908,821,14
2023-02-07 20:00:00,909,4,6.714286549969692,West,Online,53,Phone Order,Tuesday,26.85714619987877,909,909,822,17
2023-02-07 21:00:00,910,2,16.47201458688916,North,Cash,54,Online Order,Tuesday,32.94402917377832,910,910,3,2
2023-02-07 22:00:00,911,3,15.183465876167608,West,Credit Card,17,Phone Order,Tuesday,45.55039762850282,911,911,823,12
2023-02-07 23:00:00,912,3,16.594800819583803,South,Cash,54,Phone Order,Tuesday,49.78440245875141,912,912,3,4
2023-02-08 00:00:00,913,4,19.271630430885217,North,Cash,47,In Store,Wednesday,77.08652172354087,913,913,824,2
2023-02-08 01:00:00,914,2,16.64733953976527,East,Credit Card,46,In Store,Wednesday,33.29467907953054,914,914,825,4
2023-02-08 02:00:00,915,1,14.170049033249704,West,Credit Card,21,Phone Order,Wednesday,14.170049033249704,915,915,826,10
2023-02-08 03:00:00,916,1,17.859633535412613,West,Cash,33,Phone Order,Wednesday,17.859633535412613,916,916,827,4
2023-02-08 04:00:00,917,5,15.098696590317973,South,Credit Card,48,Online Order,Wednesday,75.49348295158987,917,917,828,12
2023-02-08 05:00:00,918,5,11.121785852388848,South,Credit Card,28,Phone Order,Wednesday,55.60892926194423,918,918,829,5
2023-02-08 06:00:00,919,1,18.2842964636266,West,Credit Card,33,Phone Order,Wednesday,18.2842964636266,919,919,830,11
2023-02-08 07:00:00,920,3,8.328506911765594,South,Credit Card,40,In Store,Wednesday,24.98552073529678,920,920,831,16
2023-02-08 08:00:00,921,3,15.719619123630864,East,Credit Card,31,Phone Order,Wednesday,47.15885737089259,921,921,832,10
2023-02-08 09:00:00,922,5,18.223451824111358,South,Credit Card,42,Phone Order,Wednesday,91.11725912055677,922,922,833,15
2023-02-08 10:00:00,923,4,15.969747795549443,South,Online,33,In Store,Wednesday,63.87899118219777,923,923,834,9
2023-02-08 11:00:00,924,1,15.459131285807851,West,Cash,41,Online Order,Wednesday,15.459131285807851,924,924,835,7
2023-02-08 12:00:00,925,5,16.28957441107754,West,Credit Card,33,In Store,Wednesday,81.44787205538769,925,925,9,16
2023-02-08 13:00:00,926,5,11.975828724509665,North,Cash,47,In Store,Wednesday,59.87914362254833,926,926,836,17
2023-02-08 14:00:00,927,1,18.112560232355392,North,Online,21,Phone Order,Wednesday,18.112560232355392,927,927,3,14
2023-02-08 15:00:00,928,1,8.051547127041367,West,Credit Card,43,Phone Order,Wednesday,8.051547127041367,928,928,837,8
2023-02-08 16:00:00,929,3,6.910796240005089,South,Cash,57,Online Order,Wednesday,20.732388720015265,929,929,838,16
2023-02-08 17:00:00,930,4,9.282631701777674,South,Credit Card,19,Phone Order,Wednesday,37.1305268071107,930,930,839,1
2023-02-08 18:00:00,931,4,12.973660951624897,North,Credit Card,44,Online Order,Wednesday,51.89464380649959,931,931,840,13
2023-02-08 19:00:00,932,1,12.65842693114007,North,Credit Card,57,Online Order,Wednesday,12.65842693114007,932,932,841,17
2023-02-08 20:00:00,933,2,17.3089813651488,North,Credit Card,22,Online Order,Wednesday,34.6179627302976,933,933,842,8
2023-02-08 21:00:00,934,5,11.068529846060262,East,Credit Card,56,Online Order,Wednesday,55.342649230301305,934,934,843,8
